source_type,source_key,relation,target_type,target_key,source_ref
asset,SN:MK410210300453,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=6
asset,OBS:C831771C9B,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=6
asset,SN:MK410211201514,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=7
asset,SN:DH240328010039,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=8
asset,OBS:17E1F21363,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=8
asset,SN:DH240328010038,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=9
asset,SN:G20I34954,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=10
asset,OBS:9F0C613C23,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=10
asset,SN:G21NG2046,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=11
asset,SN:1CR84126GF,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=12
asset,OBS:643DC2B94D,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=12
asset,SN:1CR82307BL,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=13
asset,SN:CN41484H9C,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=14
asset,SN:X7BA003082,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=15
asset,OBS:8F5FD25FB8,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=15
asset,SN:X7BA002788,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=16
asset,SN:KWC29190Y0Z,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=17
asset,SN:8C30664AD29C,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=18
asset,SN:FGT40FTK25089193,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=19
asset,SN:VNC3K05078,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=20
asset,SN:BVX97G4,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=21
asset,SN:S22182523022953,OBSERVED_AT,location,DSV,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=22
asset,SN:S22182523022953,INTENDED_FOR,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=22
asset,SN:XXZTN261200003,OBSERVED_AT,location,VH03,Audit 2026 device/Data store/Audit/VH03.xlsx#VH03 SKECHERS AEON HAI PHONG!row=23
asset,SN:PF1FV71U,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=2
asset,OBS:4B68028C6F,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=3
asset,SN:20201130015,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=4
asset,SN:2TD843AAAN,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=5
asset,SN:G20E58609,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=6
asset,SN:X7BA001290,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=7
asset,SN:FGT40FTK2309D2DB,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=8
asset,SN:VNC3K04690,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=9
asset,SN:862854053049620,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=10
asset,SN:I1623H0003,OBSERVED_AT,location,VI03,Audit 2026 device/Data store/Audit/VI03.xlsx#VI03!row=11
asset,SN:8CC3500VT2,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=2
asset,OBS:2450D72265,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=3
asset,OBS:9ED7FA76B6,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=4
asset,SN:M3302021060398,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=5
asset,SN:120035,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=6
asset,SN:G21E85761,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=7
asset,SN:1CR8420G67,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=8
asset,SN:X7BA004094,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=9
asset,SN:22253D9009592,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=10
asset,SN:9C05D67981E2,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=11
asset,SN:FGT40FTK24014025,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=12
asset,SN:CNBRP8297B,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=13
asset,SN:352294624029024,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=14
asset,SN:11622C0003,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=15
asset,SN:24144523021654,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=16
asset,SN:2530022102300538,OBSERVED_AT,location,VN05,Audit 2026 device/Data store/Audit/VN05.xlsx#VN05!row=17
asset,AID:22VN00000096,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=2
asset,OBS:E507BF6FAD,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=3
asset,OBS:EFC491C45B,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=4
asset,OBS:8FAF1D1FAC,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=5
asset,SN:G21EB1603,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=6
asset,SN:BM2105270032,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=7
asset,OBS:1381CE3FC4,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=8
asset,SN:FGT40FTK24086300,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=9
asset,OBS:BA5D74AC95,OBSERVED_AT,location,VN06,Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=10
asset,SN:1CR82307K2,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=2
asset,SN:BM2105270034,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=3
asset,SN:G21EB1563,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=4
asset,SN:211130000045,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=5
asset,SN:CNBRP8434C,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=6
asset,SN:MK410221102041,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=7
asset,SN:22172W5002256,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=8
asset,SN:1CZ04303Y7,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=9
asset,SN:24165523020914,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=10
asset,SN:9C05D6798563,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=11
asset,SN:FGT40FTK24086985,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=12
asset,SN:2530022102300544,OBSERVED_AT,location,VN07,Audit 2026 device/Data store/Audit/VN07.xlsx#VN07!row=13
asset,SN:3CQ7490XG4,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=2
asset,SN:TCEY007561,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=3
asset,SN:G20I34943,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=4
asset,SN:ALCD20110003,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=5
asset,SN:MK410211201237,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=6
asset,SN:NMYA765067,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=7
asset,SN:8CC51110SM,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=8
asset,SN:22172W5002268,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=9
asset,SN:24161523023427,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=10
asset,SN:9C05D679862C,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=11
asset,SN:2530022102300537,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=12
asset,SN:FGT40FTK24006929,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=13
asset,OBS:628FE7D6C5,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=14
asset,OBS:1396A47FB6,OBSERVED_AT,location,VN09,Audit 2026 device/Data store/Audit/VN09.xlsx#VN09!row=15
asset,SN:8CC51110PK,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=2
asset,OBS:31F9E46D75,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=3
asset,OBS:8491BA6C4C,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=4
asset,SN:MK410211201238,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=5
asset,SN:211130000038,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=6
asset,SN:G21M82790,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=7
asset,SN:1CR82307D2,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=8
asset,SN:X7BA002747,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=9
asset,SN:2225308008268,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=10
asset,SN:FGT40FTK24011504,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=11
asset,SN:NMYA585379,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=12
asset,SN:RZPK2G2000820,OBSERVED_AT,location,VN10,Audit 2026 device/Data store/Audit/VN10.xlsx#VN10!row=13
asset,SN:8CC22011CR,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=2
asset,OBS:466E697080,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=3
asset,OBS:83A08A8480,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=4
asset,OBS:528C3166B8,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=5
asset,OBS:C51F784F2E,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=6
asset,OBS:D07F399C62,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=7
asset,OBS:DA8D367867,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=8
asset,OBS:0A92BDA57E,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=9
asset,OBS:1BA4CF4FB5,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=10
asset,SN:24164523022817,OBSERVED_AT,location,VN12,Audit 2026 device/Data store/!!!/VN12.xlsx#VN12!row=11
asset,SN:8CC3500VVD,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=2
asset,OBS:E4B2CC333D,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=3
asset,OBS:8DAB54CE95,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=4
asset,SN:MK410211201237,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=5
asset,SN:211130000042,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=6
asset,SN:G21E85804,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=7
asset,SN:3CQ7490XGD,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=8
asset,SN:X7BA002821,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=9
asset,SN:22172W5002261,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=10
asset,SN:9C05D6798854,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=11
asset,SN:FGT40FTK24009393,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=12
asset,SN:8CG8105N38,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=13
asset,SN:352294624027796,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=14
asset,SN:I1622F0003,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=15
asset,SN:24165523020341,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=16
asset,SN:2530022102300547,OBSERVED_AT,location,VN16,Audit 2026 device/Data store/Audit/VN16.xlsx#VN16!row=17
asset,SN:CND53878ZC,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=2
asset,OBS:061DD8E5F1,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=3
asset,SN:215LZ0428,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=4
asset,SN:G21M82726,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=5
asset,SN:1CR82307CB,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=6
asset,SN:X7BA002775,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=7
asset,SN:FGT40FTK24006198,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=8
asset,SN:NMYA782038,OBSERVED_AT,location,VN19,Audit 2026 device/Data store/Audit/VN19.xlsx#VN19!row=9
asset,SN:8CC22011GD,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=2
asset,SN:8CC2231CY7,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=3
asset,SN:8CC22011BC,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=4
asset,SN:8CC22011BS,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=5
asset,SN:3CQ2320CRY,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=6
asset,SN:3CQ2320CRN,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=7
asset,SN:3CQ2320CRF,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=8
asset,SN:X7B9022775,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=9
asset,SN:X7B9023235,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=10
asset,SN:G23C76662,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=11
asset,SN:G23C76677,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=12
asset,SN:NMYA804390,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=13
asset,SN:MK410221102016,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=14
asset,SN:D190928010009,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=15
asset,SN:D190928010004,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=16
asset,OBS:8BBD657B30,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=17
asset,SN:PSZ26391WAB,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=19
asset,OBS:5CA588A8AC,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=20
asset,OBS:60A978403C,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=21
asset,SN:529101223400048,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=22
asset,OBS:8BAD70A0A6,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=23
asset,SN:354348130452001,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=24
asset,SN:I1624C0002,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=25
asset,SN:8401230250322103,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=26
asset,SN:24161523020532,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=27
asset,SN:FGT40FTK24006970,OBSERVED_AT,location,VN27,Audit 2026 device/Data store/Audit/VN27.xlsx#VN27!row=28
asset,SN:8CC51110R7,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=2
asset,OBS:14EE0C5742,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=3
asset,OBS:20DD6D483E,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=4
asset,SN:MK410221102347,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=5
asset,SN:211130000024,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=6
asset,SN:G23C76551,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=7
asset,SN:1CR8420G66,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=8
asset,SN:X7BA004103,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=9
asset,SN:KWC29190Y0E,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=10
asset,SN:9C05D679A3DC,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=11
asset,OBS:1397D9A17A,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=12
asset,SN:FGT40FTK24086493,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=13
asset,SN:NMYA467073,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=14
asset,SN:352294624027473,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=15
asset,SN:I1624C00019,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=16
asset,SN:S23118523021190,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=17
asset,SN:2530022102300930,OBSERVED_AT,location,VN28,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=18
asset,SN:8CC323166M,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=2
asset,SN:8CC3231667,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=3
asset,SN:8CC323166K,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=4
asset,SN:8CC3231668,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=5
asset,SN:8CC323166B,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=6
asset,SN:3CQ3100DB8,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=7
asset,SN:3CQ3100DBJ,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=8
asset,SN:3CQ3100GSJ,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=9
asset,SN:3CQ3100DBK,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=10
asset,SN:3CQ3110GSB,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=11
asset,SN:MK410221102416,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=12
asset,SN:MK410221102358,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=13
asset,SN:MK410221102392,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=14
asset,SN:2TD216NAXV,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=15
asset,SN:2TD216NATN,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=16
asset,SN:2TD216NBAX,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=17
asset,SN:22127523428423,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=18
asset,SN:22127523428227,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=19
asset,SN:22127523428422,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=20
asset,SN:2580022090600005,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=21
asset,SN:2580022120601399,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=22
asset,SN:2580022120601396,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=23
asset,SN:NMYA783808,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=24
asset,SN:22349523021212,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=25
asset,SN:23058523022779,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=26
asset,SN:22349523021237,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=27
asset,SN:22349523021227,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=28
asset,SN:23058523022744,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=29
asset,SN:23058523022830,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=30
asset,SN:23059523020062,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=31
asset,SN:23059523020086,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=32
asset,SN:22349523021319,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=33
asset,SN:22349523021217,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=34
asset,SN:22349523021234,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=35
asset,SN:23058523022788,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=36
asset,SN:23059523020095,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=37
asset,SN:22349523021208,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=38
asset,SN:23059523020687,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=39
