asset_key,asset_code,asset_id,serial_number,name,category_code,model_code,location_code,intended_location_code,department_code,employee_id,status,raw_qty,unit_index,notes,source_kind,source_refs,needs_review,source_store_code
SN:S23118523021190,SN-S23118523021190,,S23118523021190,PDT,PDT,M-3CA18C0ABD,VN28,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=17,false,VN28
SN:2530022102300930,SN-2530022102300930,,2530022102300930,PDT's Printer,PDT,M-C716B96A9A,VN28,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VN28.xlsx#VN28!row=18,false,VN28
SN:8CC323166M,SN-8CC323166M,,8CC323166M,Desktop,POS,M-E8BEF52F7F,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=2,false,VO02
SN:8CC3231667,SN-8CC3231667,,8CC3231667,Desktop,POS,M-E8BEF52F7F,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=3,false,VO02
SN:8CC323166K,SN-8CC323166K,,8CC323166K,Desktop,POS,M-E8BEF52F7F,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=4,false,VO02
SN:8CC3231668,SN-8CC3231668,,8CC3231668,Desktop,POS,M-E8BEF52F7F,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=5,false,VO02
SN:8CC323166B,SN-8CC323166B,,8CC323166B,Desktop,POS,M-E8BEF52F7F,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=6,false,VO02
SN:3CQ3100DB8,SN-3CQ3100DB8,,3CQ3100DB8,Monitor,POS,M-0509F825CA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=7,false,VO02
SN:3CQ3100DBJ,SN-3CQ3100DBJ,,3CQ3100DBJ,Monitor,POS,M-0509F825CA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=8,false,VO02
SN:3CQ3100GSJ,SN-3CQ3100GSJ,,3CQ3100GSJ,Monitor,POS,M-0509F825CA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=9,false,VO02
SN:3CQ3100DBK,SN-3CQ3100DBK,,3CQ3100DBK,Monitor,POS,M-0509F825CA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=10,false,VO02
SN:3CQ3110GSB,SN-3CQ3110GSB,,3CQ3110GSB,Monitor,POS,M-0509F825CA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=11,false,VO02
SN:MK410221102416,SN-MK410221102416,,MK410221102416,Cash Drawer,POS,M-800A456DE2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=12,false,VO02
SN:MK410221102358,SN-MK410221102358,,MK410221102358,Cash Drawer,POS,M-800A456DE2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=13,false,VO02
SN:MK410221102392,SN-MK410221102392,,MK410221102392,Cash Drawer,POS,M-800A456DE2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=14,false,VO02
SN:2TD216NAXV,SN-2TD216NAXV,,2TD216NAXV,Pole Display,POS,M-D3D6AF164C,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=15,false,VO02
SN:2TD216NATN,SN-2TD216NATN,,2TD216NATN,Pole Display,POS,M-D3D6AF164C,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=16,false,VO02
SN:2TD216NBAX,SN-2TD216NBAX,,2TD216NBAX,Pole Display,POS,M-D3D6AF164C,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=17,false,VO02
SN:22127523428423,SN-22127523428423,,22127523428423,Scanner,POS,M-335C060551,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=18,false,VO02
SN:22127523428227,SN-22127523428227,,22127523428227,Scanner,POS,M-335C060551,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=19,false,VO02
SN:22127523428422,SN-22127523428422,,22127523428422,Scanner,POS,M-335C060551,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=20,false,VO02
SN:2580022090600005,SN-2580022090600005,,2580022090600005,Bill Printer,BACKEND,M-BA47E0BAA2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=21,false,VO02
SN:2580022120601399,SN-2580022120601399,,2580022120601399,Bill Printer,BACKEND,M-BA47E0BAA2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=22,false,VO02
SN:2580022120601396,SN-2580022120601396,,2580022120601396,Bill Printer,BACKEND,M-BA47E0BAA2,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=23,false,VO02
SN:NMYA783808,SN-NMYA783808,,NMYA783808,A4 Printer,BACKEND,M-86DBA21F9C,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=24,false,VO02
SN:22349523021212,SN-22349523021212,,22349523021212,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=25,false,VO02
SN:23058523022779,SN-23058523022779,,23058523022779,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=26,false,VO02
SN:22349523021237,SN-22349523021237,,22349523021237,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=27,false,VO02
SN:22349523021227,SN-22349523021227,,22349523021227,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=28,false,VO02
SN:23058523022744,SN-23058523022744,,23058523022744,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=29,false,VO02
SN:23058523022830,SN-23058523022830,,23058523022830,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=30,false,VO02
SN:23059523020062,SN-23059523020062,,23059523020062,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=31,false,VO02
SN:23059523020086,SN-23059523020086,,23059523020086,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=32,false,VO02
SN:22349523021319,SN-22349523021319,,22349523021319,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=33,false,VO02
SN:22349523021217,SN-22349523021217,,22349523021217,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=34,false,VO02
SN:22349523021234,SN-22349523021234,,22349523021234,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=35,false,VO02
SN:23058523022788,SN-23058523022788,,23058523022788,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=36,false,VO02
SN:23059523020095,SN-23059523020095,,23059523020095,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=37,false,VO02
SN:22349523021208,SN-22349523021208,,22349523021208,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=38,false,VO02
SN:23059523020687,SN-23059523020687,,23059523020687,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=39,false,VO02
SN:22349523021205,SN-22349523021205,,22349523021205,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=40,false,VO02
SN:23059523020084,SN-23059523020084,,23059523020084,PDT,PDT,M-3C08DDFD35,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=41,false,VO02
SN:2530022102301149,SN-2530022102301149,,2530022102301149,PDT Printer,PDT,M-462230A72A,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=42,false,VO02
SN:2530022102301148,SN-2530022102301148,,2530022102301148,PDT Printer,PDT,M-462230A72A,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=44,false,VO02
SN:2530022102301151,SN-2530022102301151,,2530022102301151,PDT Printer,PDT,M-462230A72A,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=45,false,VO02
SN:2530022102301147,SN-2530022102301147,,2530022102301147,PDT Printer,PDT,M-462230A72A,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=46,false,VO02
SN:2530022102301152,SN-2530022102301152,,2530022102301152,PDT Printer,PDT,M-462230A72A,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=47,false,VO02
SN:FGT60FTK23087443,SN-FGT60FTK23087443,,FGT60FTK23087443,Firewall,NET,M-6891C15DDA,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=48,false,VO02
SN:AC8BA954563E,SN-AC8BA954563E,,AC8BA954563E,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=49,false,VO02
SN:AC8BA9543BA7,SN-AC8BA9543BA7,,AC8BA9543BA7,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=50,false,VO02
SN:AC8BA9545908,SN-AC8BA9545908,,AC8BA9545908,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=51,false,VO02
SN:AC8BA9548B3C,SN-AC8BA9548B3C,,AC8BA9548B3C,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=52,false,VO02
SN:AC8BA94CC48C,SN-AC8BA94CC48C,,AC8BA94CC48C,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=53,false,VO02
SN:AC8BA94C76A1,SN-AC8BA94C76A1,,AC8BA94C76A1,Access Point,NET,M-CBF737F7F9,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=54,false,VO02
SN:4CE246CMQ7,SN-4CE246CMQ7,,4CE246CMQ7,Desktop,POS,M-F44241FD3D,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=55,false,VO02
SN:AC8BA9A52CEC,SN-AC8BA9A52CEC,,AC8BA9A52CEC,Switch,NET,M-D37236BBCC,VO02,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=56,false,VO02
OBS:3F3C39BC13,DATA-A62F509778D6,,,Keyboard,POS,M-763A1D1E90,VO02,,,,IN_USE,5,1,Source quantity 5; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57,true,VO02
OBS:1895351029,DATA-1D04AF22EF32,,,Keyboard,POS,M-763A1D1E90,VO02,,,,IN_USE,5,2,Source quantity 5; unit 2,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57,true,VO02
OBS:FD664D0110,DATA-2EB6191926E9,,,Keyboard,POS,M-763A1D1E90,VO02,,,,IN_USE,5,3,Source quantity 5; unit 3,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57,true,VO02
OBS:42D06894CA,DATA-3A8BAEED013B,,,Keyboard,POS,M-763A1D1E90,VO02,,,,IN_USE,5,4,Source quantity 5; unit 4,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57,true,VO02
OBS:93220BB432,DATA-D1B0460B9B69,,,Keyboard,POS,M-763A1D1E90,VO02,,,,IN_USE,5,5,Source quantity 5; unit 5,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57,true,VO02
OBS:FD91A2A480,DATA-9C9542041BFA,,,Mouse,POS,M-C4141157CB,VO02,,,,IN_USE,5,1,Source quantity 5; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58,true,VO02
OBS:1112343E89,DATA-18ACD97F2034,,,Mouse,POS,M-C4141157CB,VO02,,,,IN_USE,5,2,Source quantity 5; unit 2,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58,true,VO02
OBS:B006FD8CFB,DATA-D4DA56E1327E,,,Mouse,POS,M-C4141157CB,VO02,,,,IN_USE,5,3,Source quantity 5; unit 3,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58,true,VO02
OBS:E708BFFC29,DATA-B524EBEE0C89,,,Mouse,POS,M-C4141157CB,VO02,,,,IN_USE,5,4,Source quantity 5; unit 4,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58,true,VO02
OBS:6CC450F327,DATA-FFD40733DAE5,,,Mouse,POS,M-C4141157CB,VO02,,,,IN_USE,5,5,Source quantity 5; unit 5,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58,true,VO02
SN:8CC33807N6,SN-8CC33807N6,,8CC33807N6,Mini Pc,POS,M-179027EACA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=2,false,VO04
SN:8CC33807NS,SN-8CC33807NS,,8CC33807NS,Mini Pc,POS,M-179027EACA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=3,false,VO04
SN:58D61F887469,SN-58D61F887469,,58D61F887469,Switch,NET,M-AF0FB2078E,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=4,false,VO04
SN:KWC294003EG,SN-KWC294003EG,,KWC294003EG,Switch,NET,M-7359091762,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=5,false,VO04
SN:9041B204B634,SN-9041B204B634,,9041B204B634,Access Point,NET,M-7147363B65,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=6,false,VO04
SN:A89C6CD23F84,SN-A89C6CD23F84,,A89C6CD23F84,Access Point,NET,M-7147363B65,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=7,false,VO04
SN:9041B204915F,SN-9041B204915F,,9041B204915F,Access Point,NET,M-7147363B65,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=8,false,VO04
SN:S26023524700851,SN-S26023524700851,,S26023524700851,PDT,PDT,M-32AFCDC6CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=9,false,VO04
SN:S26023524701186,SN-S26023524701186,,S26023524701186,PDT,PDT,M-32AFCDC6CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=10,false,VO04
SN:S26023524701058,SN-S26023524701058,,S26023524701058,PDT,PDT,M-32AFCDC6CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=11,false,VO04
SN:S26024524700326,SN-S26024524700326,,S26024524700326,PDT,PDT,M-32AFCDC6CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=12,false,VO04
SN:S26024524700308,SN-S26024524700308,,S26024524700308,PDT,PDT,M-32AFCDC6CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=13,false,VO04
SN:XXZTN261200011,SN-XXZTN261200011,,XXZTN261200011,PDT printer,PDT,M-B9A38D5EC4,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=14,false,VO04
SN:XXZTN261200006,SN-XXZTN261200006,,XXZTN261200006,PDT printer,PDT,M-B9A38D5EC4,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=15,false,VO04
SN:JVX97G4,SN-JVX97G4,,JVX97G4,PC Workstation,POS,M-CFD20E85A4,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=16,false,VO04
SN:1CR82307CY,SN-1CR82307CY,,1CR82307CY,Monitor,POS,M-1EBD026F66,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=17,false,VO04
SN:1CR82307D4,SN-1CR82307D4,,1CR82307D4,Monitor,POS,M-1EBD026F66,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=18,false,VO04
SN:CN41383K50,SN-CN41383K50,,CN41383K50,Monitor,POS,M-D11D44612D,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=19,false,VO04
OBS:351C9B094E,DATA-E52089C32DAB,,,Keyboard,POS,M-763A1D1E90,VO04,,,,IN_USE,3,1,Source quantity 3; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20,true,VO04
OBS:1ECFCF6344,DATA-88FDB4284175,,,Keyboard,POS,M-763A1D1E90,VO04,,,,IN_USE,3,2,Source quantity 3; unit 2,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20,true,VO04
OBS:A6D95BB1E3,DATA-83AA1061B975,,,Keyboard,POS,M-763A1D1E90,VO04,,,,IN_USE,3,3,Source quantity 3; unit 3,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20,true,VO04
OBS:7D19C7F3CA,DATA-AF9558CF58D4,,,Mouse,POS,M-C4141157CB,VO04,,,,IN_USE,3,1,Source quantity 3; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21,true,VO04
OBS:8AB8E6B162,DATA-13D65896633F,,,Mouse,POS,M-C4141157CB,VO04,,,,IN_USE,3,2,Source quantity 3; unit 2,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21,true,VO04
OBS:4968AA0A23,DATA-2AF613FE6CE0,,,Mouse,POS,M-C4141157CB,VO04,,,,IN_USE,3,3,Source quantity 3; unit 3,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21,true,VO04
SN:2020092533,SN-2020092533,,2020092533,Cash Drawer,POS,M-1D8A84D7AB,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=23,false,VO04
SN:D190928010055,SN-D190928010055,,D190928010055,Pole Display,POS,M-BDF190445A,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=24,false,VO04
SN:D190928010054,SN-D190928010054,,D190928010054,Pole Display,POS,M-BDF190445A,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=25,false,VO04
SN:2208523423456,SN-2208523423456,,2208523423456,Scanner,POS,M-B87E31774F,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=26,false,VO04
SN:2208523408905,SN-2208523408905,,2208523408905,Scanner,POS,M-B87E31774F,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=27,false,VO04
SN:2580022120601400,SN-2580022120601400,,2580022120601400,Bill printer,BACKEND,M-DA9914F8CA,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=28,false,VO04
SN:X7BA014973,SN-X7BA014973,,X7BA014973,Bill printer,BACKEND,M-A44B40D714,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=29,false,VO04
SN:5CG3350NKC,SN-5CG3350NKC,,5CG3350NKC,Mpos,BACKEND,M-47245AD750,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=31,false,VO04
SN:4951319256007,SN-4951319256007,,4951319256007,Printer for Mpos,BACKEND,M-16DEC98C69,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=32,false,VO04
SN:FGT60FTK25056910,SN-FGT60FTK25056910,,FGT60FTK25056910,Firewall,NET,M-2D200ACCF1,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=33,false,VO04
SN:2210010555452,SN-2210010555452,,2210010555452,Scanner,POS,M-6E35E2A2FB,VO04,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=34,false,VO04
SN:FGT60FTK2209EHFB,SN-FGT60FTK2209EHFB,,FGT60FTK2209EHFB,Fortigate FG60 (Installation + Configuration),OFF,M-9963F9363E,DSV,,,,AVAILABLE,1,1,,WAREHOUSE_DSV,Asset management/Warehouse/Asset_List_DSV.xlsx#Asset List!row=2,false,
